Id,EssaySet,Score1,Score2,EssayText,Arabic Translation
423,1,3,3,"In order to repeat the experiment, you would need to know how much vinegar was needed in each container, how big each sample should be and where to store the experiment for 24 hours so that the experiment does not get ruined & due to the sorroundings it was in.",لتكرار التجربة ، ستحتاج إلى معرفة مقدار الخل المطلوب في كل حاوية ، ومقدار كل عينة ومكان تخزين التجربة لمدة 24 ساعة حتى لا تتلف التجربة وبسبب ما يحيط بها وكان في.
424,1,3,3,"You would need a control to look back on, you would need to know how much liquid you would need to fill each container ip with and get the time right. With the days and stuff you would need to know all your materials.",ستحتاج إلى عنصر تحكم للنظر إلى الوراء ، ستحتاج إلى معرفة كمية السائل التي ستحتاجها لملء كل حاوية IP والحصول على الوقت المناسب. مع الأيام والأشياء ستحتاج إلى معرفة جميع المواد الخاصة بك.
425,1,0,0,What was the purpose for them doing this experiment? ^p Why did they choose to set up there lable this way? ^p And for me to replicate the procedure would be impossible due to the fact that there's no problem also there not alot of information provide that examples the directions.,ما هو الغرض من قيامهم بهذه التجربة؟ ^ p لماذا اختاروا الإعداد هناك ، والتسمية بهذه الطريقة؟ ^ p وبالنسبة لي لتكرار الإجراء سيكون من المستحيل بسبب حقيقة أنه لا توجد مشكلة أيضًا ليس هناك الكثير من المعلومات التي تقدم أمثلة على الاتجاهات.
426,1,0,0,"It doesn't tell you what they are trying to figure out with the investigation. So we would be able to do the work, but I would know what we did if for after.",لا يخبرك ما يحاولون اكتشافه بواسطة التحقيق. لذا سنكون قادرين على القيام بالعمل ، لكني أعرف ماذا فعلنا إذا بعد ذلك.
427,1,1,1,"If there is a control they would need to identify it, they should also tell the type of material, tell the mass' unit of measurement.",إذا كان هناك عنصر تحكم سيحتاجون إلى تحديده ، يجب عليهم أيضًا تحديد نوع المادة ، وإخبار وحدة القياس بالكتلة.
428,1,3,3,"Additional information needed in order to replicate this experiment would be the amount of vinegar needed to pour into each of the four separate containers. Also the type of containers that that amount of vinegar should be placed into . Also, although indicated in the data table, the students should put into their procedures the types of the four different samples and the starting amount of each and what form they are in. Should it be poured limestone, a block of wood etc. And also they should indicate how much distilled water to rinse the samples with at the end. All of these additional information would be needed in order to replicate the experiment.",المعلومات الإضافية اللازمة لتكرار هذه التجربة ستكون كمية الخل اللازمة لتصب في كل من الحاويات الأربع المنفصلة. وأيضًا نوع الحاويات التي يجب وضع كمية الخل فيها. أيضًا ، على الرغم من أنه موضح في جدول البيانات ، يجب على الطلاب أن يضعوا في إجراءاتهم أنواع العينات الأربعة المختلفة ومقدار البداية لكل منها وشكلها. هل يجب سكبها من الحجر الجيري ، كتلة من الخشب إلخ. وأيضًا يجب أن يشيروا إلى كمية الماء المقطر لشطف العينات في النهاية. كل هذه المعلومات الإضافية ستكون مطلوبة لتكرار التجربة.
429,1,0,0,You should in all procedures out in an actually experiments.,يجب عليك في جميع الإجراءات في التجارب الفعلية.
430,1,1,1,One step that missed was to gather all all the materials. Another  step  that should add is how much vinegar to put each cup. Another step they might have to add as well is  how much distilled water that would be to one each errape.,كانت الخطوة التي فاتتها هي جمع جميع المواد. الخطوة الأخرى التي يجب إضافتها هي مقدار الخل الذي يجب وضعه في كل كوب. الخطوة الأخرى التي قد يضطرون إلى إضافتها أيضًا هي مقدار الماء المقطر الذي يمكن أن يكون لكل واحد منهم.
431,1,0,0,In addition to this experiment the group should include what they would use to find the mass of these rock samples.,بالإضافة إلى هذه التجربة ، يجب أن تتضمن المجموعة ما ستستخدمه للعثور على كتلة هذه العينات الصخرية.
432,1,0,0,"After reading the groups procedure, I think they should have added record the data, get materials, observe the expariment and repeat expariment.",بعد قراءة إجراء المجموعات ، أعتقد أنه كان يجب عليهم إضافة تسجيل البيانات ، والحصول على المواد ، ومراقبة الغشاء وتكرارها.
433,1,1,1,"In order to replicate this experiment, I would need to know what the samples experhar in the procedure are without this information I could use amthing as the samples that get completely difference showa.",من أجل تكرار هذه التجربة ، أحتاج إلى معرفة ما هي عينات التجارب في الإجراء بدون هذه المعلومات يمكنني استخدام أي شيء كالعينات التي تحصل على عرض مختلف تمامًا.
434,1,1,1,I would write how much vinegar was put into each of the test tubes. Also I would repeat the experiment again to see if the information that I have is accurate and write why these is vinegar being added to each of the four samples.,أود أن أكتب مقدار الخل الذي تم وضعه في كل أنبوب اختبار. كما أود أن أكرر التجربة مرة أخرى لمعرفة ما إذا كانت المعلومات التي لدي دقيقة وأكتب لماذا تتم إضافة الخل إلى كل من العينات الأربعة.
435,1,0,0,They should have said how much of each sample they put in each containor.,كان عليهم أن يذكروا مقدار كل عينة يضعونها في كل حاوية.
436,1,0,0,The additional information that I would need is to add another independent veriable to the procudure other than venegar to see if it has the same effect on the samples as well as the effect on vinegar. Also  to repeat the steps more than once to make sure that they are getting the same information as the first time. Then we can come to the concusion and find that the vinegar has more effect on limestone them the rest of the samples.,المعلومات الإضافية التي سأحتاج إليها هي إضافة مستقل آخر قابل للتحقق من الوخز بخلاف الخل لمعرفة ما إذا كان له نفس التأثير على العينات وكذلك التأثير على الخل. أيضًا لتكرار الخطوات أكثر من مرة للتأكد من حصولهم على نفس المعلومات مثل المرة الأولى. ثم يمكننا الوصول إلى الخلط ونجد أن الخل له تأثير أكبر على الحجر الجيري بقية العينات.
437,1,1,1,"After reading the group's procedure, some good additional information would be what the containers are made of, the dependent variable, and the dependent variable.",بعد قراءة إجراء المجموعة ، ستكون بعض المعلومات الإضافية الجيدة هي مكونات العبوات ، والمتغير التابع ، والمتغير التابع.
438,1,2,1,"First off, I'd need to know maybe the material of each sample",أولاً ، أود أن أعرف ربما مادة كل عينة
439,1,2,2,In this experiment an additional iformation to perform the experiment would be that the amount of vinegar is poured into the container. This may effect the amount of mass lost fom the samples. I also think placing them in certain places with different temparatures effects how much the samples would loose mass.,في هذه التجربة ، سيكون هناك شكل إضافي لإجراء التجربة هو أن يتم سكب كمية الخل في الحاوية. قد يؤثر ذلك على كمية الكتلة المفقودة من العينات. أعتقد أيضًا أن وضعها في أماكن معينة بتأثيرات مختلفة لدرجة الحرارة التي ستفقدها العينات.
440,1,2,2,"This group is lacking a control group in their procedure. Also, they should have been more specific as to the size of the identical containers. Next, the group should have carilified what 4 kind of samples were needed in step 1.",هذه المجموعة تفتقر إلى مجموعة مراقبة في إجراءاتها. أيضا ، كان يجب أن يكونوا أكثر تحديدا لحجم الحاويات المتطابقة. بعد ذلك ، كان ينبغي أن تقوم المجموعة بتوضيح ما هو 4 أنواع من العينات المطلوبة في الخطوة 1.
441,1,2,2,"First, I would need to know what amount of vinegar to pour in each container. Also, I would need to know what the environment is the sample stored would: be stored in over the 24 hour period. ^p Lastly, I would need to measure the mass of the four different samples and the volume of the liquids.",أولاً ، أحتاج إلى معرفة كمية الخل التي يجب صبها في كل حاوية. أيضًا ، أحتاج إلى معرفة البيئة التي ستخزنها العينة المخزنة: سيتم تخزينها على مدار 24 ساعة. ^ p أخيرًا ، أحتاج إلى قياس كتلة العينات الأربع المختلفة وحجم السوائل.
442,1,2,1,"In order to replicate this experiment, you would first need to know how much (volume or mml) you would need to pour into the containers. Also, you would need to know how much specifically you would need to rinse the containers.Nothing B messed up in the experiment. And step 5 does not explicate how to d it, does the experiment want the containers to have the same area, it does not explicate.",من أجل تكرار هذه التجربة ، ستحتاج أولاً إلى معرفة مقدار (الحجم أو MML) الذي ستحتاجه للصب في الحاويات. ستحتاج أيضًا إلى معرفة مقدار ما تحتاجه على وجه التحديد لشطف الحاويات ، ولم يفسد أي شيء في التجربة. والخطوة 5 لا توضح كيفية القيام بذلك ، هل تريد التجربة أن تحتوي الحاويات على نفس المساحة ، ولا توضح.
443,1,2,2,"There are many things needed in this procedure in order for someone to replicate it. First, step 1 says, determine the nose of four different samples.They should have said what the samples were of. Second, step 2 says, pour vinegar but it does not say how much vinegar. Third, there is no control in this experiment. They should have tested each sample with no vinegar for a control.",هناك العديد من الأشياء المطلوبة في هذا الإجراء لكي يتمكن شخص ما من تكرارها. أولاً ، تقول الخطوة الأولى ، حدد أنف أربع عينات مختلفة ، كان يجب عليهم ذكر مصدر العينات. ثانيًا ، تقول الخطوة 2 ، اسكب الخل لكنها لا تذكر مقدار الخل. ثالثًا ، لا توجد سيطرة في هذه التجربة. يجب أن يكونوا قد اختبروا كل عينة بدون خل للتحكم.
444,1,2,3,"Additional information you would need in order to replicate this experiment is: How much vinegar to pour into each container. It should say what each ""sample"" is in the procedures. A list of materials.","المعلومات الإضافية التي قد تحتاجها لتكرار هذه التجربة هي: كمية الخل التي تصب في كل حاوية. يجب أن تذكر ما هي كل ""عينة"" في الإجراءات. قائمة المواد."
445,1,1,1,"In order to replicate this experiment, you would need to know how big samples to use. You would also need to know the problem or what you were testing for in the experiment.",لتكرار هذه التجربة ، ستحتاج إلى معرفة كيفية استخدام العينات الكبيرة. ستحتاج أيضًا إلى معرفة المشكلة أو ما كنت تختبره في التجربة.
446,1,2,2,"In order to replicate the experiment , the group's procedure would need to specify what unit of measurement to measure mass in (g), to specify which samples were being used( marble,limestone,wood, of plastic). and specify the size and type of the containers used (beakers)",من أجل تكرار التجربة ، ستحتاج إجراءات المجموعة إلى تحديد وحدة القياس لقياس الكتلة في (ز) ، لتحديد العينات التي يتم استخدامها (الرخام والحجر الجيري والخشب والبلاستيك). وتحديد حجم ونوع الحاويات المستخدمة (الأكواب)
447,1,1,1,"Additional information need in order to replicate the experiment is how much vinegar was poured into the four separate containers, should I buy the materials or use natural resources.",المعلومات الإضافية التي تحتاجها لتكرار التجربة هي كمية الخل التي تم سكبها في الحاويات الأربعة المنفصلة ، هل ينبغي لي شراء المواد أو استخدام الموارد الطبيعية.
448,1,1,1,"If I has to replicate the expinment, I would need to know what types of samples are being used and also if you check it in between the start and stop sign. Also, how do you determine the mass.",إذا اضطررت إلى تكرار الاستنساخ ، فسأحتاج إلى معرفة أنواع العينات التي يتم استخدامها وأيضًا إذا قمت بإيداعها بين علامة البداية وعلامة التوقف. أيضا ، كيف تحدد الكتلة.
449,1,3,3,This information needs to be added to the procedure in order to replicate the experiment; ^p -Amount of vinegar poured ^p -Identify types of samples used in the procedure ^p -Temperature and ^p -Size of containers_open/closed lid,يجب إضافة هذه المعلومات إلى الإجراء لتكرار التجربة ؛ ^ p -حجم الخل الذي تم سكبه ^ p -تحديد أنواع العينات المستخدمة في الإجراء ^ p -درجة الحرارة و ^ p -حجم حاويات_فتح / غطاء مغلق
450,1,1,1,"After reading this procedure, I would advise these students to make step 3 easier to understand. In order to replicate this experiment, you would need to label what material is going into the container, what you're labeling it, and what single sample enters the container in the end. Also, to make this experiment more reliable, you would need to add more trials to your procedure. Also, if you were just looking at your procedure and not the table, you would need to identify the four samples in step one.",بعد قراءة هذا الإجراء ، أنصح هؤلاء الطلاب بتسهيل فهم الخطوة 3. من أجل تكرار هذه التجربة ، ستحتاج إلى تسمية المادة التي تدخل في الحاوية ، وما تقوم بوضع علامة عليه ، وما هي العينة الواحدة التي تدخل الحاوية في النهاية. أيضًا ، لجعل هذه التجربة أكثر موثوقية ، ستحتاج إلى إضافة المزيد من التجارب إلى الإجراء الخاص بك. أيضًا ، إذا كنت تنظر للتو إلى الإجراء الخاص بك وليس الجدول ، فستحتاج إلى تحديد العينات الأربعة في الخطوة الأولى.
451,1,0,0,One thing they should do is explain why they are testing viniger. Also they should have a hypothisis.,شيء واحد يجب عليهم فعله هو شرح سبب اختبارهم للخل. كما يجب أن يكون لديهم قصور في القصور.
452,1,1,1,"You would need to add materials that you need to use. You also would want to know how much vinegar you should pour in the cups. You should also say what you should label the container with if it should be the sample or letters like A, B, C, D.",ستحتاج إلى إضافة المواد التي تحتاج إلى استخدامها. ستحتاج أيضًا إلى معرفة مقدار الخل الذي يجب أن تصبه في الكؤوس. يجب عليك أيضًا أن تقول ما يجب عليك تسمية الحاوية إذا كان يجب أن تكون العينة أو أحرفًا مثل A ، B ، C ، D.
453,1,0,0,"In order to find the starting mass and ending mass of the containers, you would need to use some sect of measuring material, like a scale, to know the affects of vinegar on the material, you also need all starting mass of materials to be the same mass.",من أجل العثور على كتلة البداية والكتلة النهائية للحاويات ، ستحتاج إلى استخدام جزء من مادة القياس ، مثل المقياس ، لمعرفة تأثيرات الخل على المادة ، تحتاج أيضًا إلى كل كتلة البداية للمواد لتكون نفس الكتلة.
454,1,3,3,To replicate the experiment you wood need to no what materials they used for the experiment. Also you wood need to no how much vinegar they put in each of the containers. Finally you wood need to no what size the container is so that you can tell how much of the vinegar is tuching it.,لتكرار التجربة ، لا تحتاج إلى أي مواد تستخدمها للتجربة. كما أن الخشب لا يحتاج إلى كمية الخل التي يضعونها في كل حاوية. أخيرًا ، لا تحتاج الخشب إلى حجم الحاوية حتى تتمكن من معرفة مقدار الخل الذي تقوم بتثبيته.
455,1,1,1,"In the first step the group needs to be more precise on what they are saying for example, the could say, ""Determine the mass of 4 different rock samples"". I also think they say sample too many times. You get confused about what they are saying. One last piece of additional information the need to put is how much vinegar to pour into the container.","في الخطوة الأولى ، تحتاج المجموعة إلى أن تكون أكثر دقة بشأن ما تقوله على سبيل المثال ، يمكن أن تقول ، ""تحديد كتلة 4 عينات صخرية مختلفة"". أعتقد أيضًا أنهم يقولون العينة مرات عديدة. تخلط بين ما يقولونه. آخر جزء من المعلومات الإضافية التي تحتاج إلى وضعها هو مقدار الخل الذي تصب في الحاوية."
456,1,0,0,Where do you place the vinegar and where does the marble go in the experiment . Why do you need vinegar? Where does the acid come from?,أين تضع الخل وأين يذهب الرخام في التجربة. لماذا تحتاج الخل؟ من أين يأتي الحمض؟
457,1,0,0,After reading this group's procedure I think they should have used more than four samples so they coold find out different sources from other types of stone. Also I think they should have one more trials.,بعد قراءة إجراء هذه المجموعة ، أعتقد أنه كان يجب أن يستخدموا أكثر من أربع عينات حتى يتمكنوا من اكتشاف مصادر مختلفة من أنواع أخرى من الحجر. أعتقد أيضًا أنه يجب أن يكون لديهم تجربة واحدة أخرى.
458,1,3,3,"In order to replicate this experiment, I would first need to know how much vinegar was poured into each container so I don't put in too much or too little. I would also need to know the size of the containers they used because bigger or smaller containers could affect how the vinegar affected the 4 samples and lastly, if I had only looked at the group's procedure, I would need to know what four samples the students used so that I could replicate the experiment. And then, I would need to know where the containers were kept so I could give mine the same amount of light and other things.",من أجل تكرار هذه التجربة ، سأحتاج أولاً إلى معرفة كمية الخل التي تم سكبها في كل حاوية لذلك لا أضع الكثير أو القليل جدًا. كنت بحاجة أيضًا إلى معرفة حجم الحاويات التي استخدموها لأن الحاويات الأكبر أو الأصغر يمكن أن تؤثر على كيفية تأثير الخل على العينات الأربعة وأخيرًا ، إذا كنت قد نظرت فقط في إجراءات المجموعة ، فسأحتاج إلى معرفة أربعة عينات من الطلاب تستخدم حتى أتمكن من تكرار التجربة. وبعد ذلك ، سأحتاج إلى معرفة مكان حفظ الحاويات حتى أتمكن من إعطاء منجم نفس كمية الضوء وغيرها من الأشياء.
459,1,2,2,"After reading the groups procedure, i determined that in order to replicate the exeperiment additional information is needed. First, the procudere doesn't state what is being tested, we need to know what specific samples are being refered to next we haven't been told how much of each sample is required in the individual containers. Lastly, we need to know how much vinegar is needed in each container.",بعد قراءة إجراء المجموعات ، قررت أنه من أجل تكرار التجربة هناك حاجة إلى معلومات إضافية. أولاً ، لا يذكر الوكيل ما يتم اختباره ، نحتاج إلى معرفة العينات المحددة التي يتم الرجوع إليها بعد ذلك لم يتم إخبارنا بعدد كل عينة مطلوبة في الحاويات الفردية. أخيرًا ، نحتاج إلى معرفة مقدار الخل المطلوب في كل حاوية.
460,1,0,0,"The additional information that would be needed is determining the mass of four different samples, which is the marble, limestone, wood and plastic. The information that is needed is the starting and ending mass.",المعلومات الإضافية المطلوبة هي تحديد كتلة أربع عينات مختلفة ، وهي الرخام والحجر الجيري والخشب والبلاستيك. المعلومات المطلوبة هي كتلة البداية والنهاية.
461,1,3,3,"In order to replicate this experiment, the groups would have to list the 4 different mass samples, if not then a person might use any different mass samples. Also the group would have to list the controlled variables such as the size of each weight sample. Lastly to replicate this experiment the group would have to state how much vinegar they are putting into each containers, to make this procedure replicateable, the group would have to make these change.",من أجل تكرار هذه التجربة ، سيتعين على المجموعات أن تسرد 4 عينات كتلة مختلفة ، إذا لم يكن الأمر كذلك ، فقد يستخدم الشخص أي عينات كتلة مختلفة. كما سيتعين على المجموعة سرد المتغيرات الخاضعة للرقابة مثل حجم كل عينة وزن. أخيرًا ، لتكرار هذه التجربة ، سيتعين على المجموعة تحديد مقدار الخل الذي تضعه في كل حاوية ، لجعل هذا الإجراء قابلًا للتكرار ، سيتعين على المجموعة إجراء هذه التغييرات.
462,1,3,2,"Three pieces of additional information that I would need are as follows. First, how much vinegar are they pouring in the containers? Secondly, how large should the samples be? The last thing I would want to know is what temperature should the vinegar be.",ثلاث قطع من المعلومات الإضافية التي أحتاجها هي كما يلي. أولاً ، كم يسكب الخل في الحاويات؟ ثانيًا ، ما هو حجم العينات؟ آخر شيء أريد أن أعرفه هو درجة الحرارة التي يجب أن يكون عليها الخل.
463,1,1,1,"To replicate this experiment I would also need to know, in step two how much vinegar to pour into each containers. Otherwise you would not accurately be able to conduct this experiment.",لتكرار هذه التجربة ، سأحتاج أيضًا إلى معرفة ، في الخطوة الثانية ، مقدار الخل الذي يجب صبه في كل حاوية. وإلا فلن تتمكن من إجراء هذه التجربة بدقة.
464,1,3,3,"After reading the group's procedure, in and for me to replicate this experiment, I would find need to know how much vinegar to be poured n each container, the size of each container and how long each sample is to be washed for. Me knowing these three additional sources of information I could successfully replicate this experiment.",بعد قراءة إجراء المجموعة ، بالنسبة لي ومن أجل تكرار هذه التجربة ، سأجد حاجة لمعرفة كمية الخل التي يجب سكبها في كل حاوية ، وحجم كل حاوية ومدة غسل كل عينة. أعرف بمصادر المعلومات الثلاثة هذه ، يمكنني تكرار هذه التجربة بنجاح.
465,1,0,0,To replicate the experiment you may want to know what the mass is when you take the sample out of the containers incase the water has an effect on it. Also you can try doing the experiement for a shorter or longer amount of time to get better results. Last you can let the samples dry longer to see what happens to them.,لتكرار التجربة ، قد ترغب في معرفة الكتلة عند إخراج العينة من الحاويات في حالة تأثير الماء عليها. يمكنك أيضًا تجربة إجراء التجربة لفترة زمنية أقصر أو أطول للحصول على نتائج أفضل. أخيرًا ، يمكنك ترك العينات تجف لفترة أطول لمعرفة ما يحدث لها.
466,1,3,3,"You would need to know what the four different samples are. Also you need to know how much vinegar to pour into the containers. Lastly, you need to know what temperature to store them at.",ستحتاج إلى معرفة ما هي العينات الأربعة المختلفة. تحتاج أيضًا إلى معرفة كمية الخل التي تصب في الحاويات. أخيرًا ، أنت بحاجة إلى معرفة درجة الحرارة لتخزينها.
467,1,3,3,"The group's procedure was pretty vague, there were no numeric values such as how much vinegar, and how large the samples are. Also, each sample should be named in the procedure like ""Determine the mass of marble, limestone, wood and plastic samples"" should be stated in the procedure.","كان إجراء المجموعة غامضًا جدًا ، ولم تكن هناك قيم رقمية مثل مقدار الخل ، وحجم العينات. أيضا ، يجب تسمية كل عينة في الإجراء مثل ""تحديد كتلة عينات الرخام والحجر الجيري والخشب والبلاستيك"" يجب أن يذكر في الإجراء."
468,1,1,1,"To repeat the experiment, you would need to know how much vinegar to put into the containers, you  would used to know the purpose of the experiment and what the difference is mass says about the samples.",لتكرار التجربة، وكنت بحاجة إلى معرفة مقدار الخل لوضعها في الحاويات، وكنت تستخدم لمعرفة الغرض من التجربة وما الفرق هو كتلة يقول عن العينات.
469,1,3,3,"Just based off of the procedure, you would need to know how much vinegar to put into each container as it never a list then correct amount. You'd also need to know what in use as a container, as some may be too large or small to get an accurate result. You'd also need to know the starting mass of each sample, and what the samples are.",استنادًا إلى الإجراء ، ستحتاج إلى معرفة مقدار الخل الذي يجب وضعه في كل حاوية لأنه ليس قائمة ثم المبلغ الصحيح. ستحتاج أيضًا إلى معرفة ما يتم استخدامه كحاوية ، حيث قد يكون بعضها كبيرًا جدًا أو صغيرًا للحصول على نتيجة دقيقة. ستحتاج أيضًا إلى معرفة كتلة البداية لكل عينة ، وما هي العينات.
470,1,0,0,"Well you would need samples from the containers and rinse each sample with distilled water. Three pieces of information, limestone, plastic, marble.",حسنًا ، ستحتاج إلى عينات من الحاويات واشطف كل عينة بالماء المقطر. ثلاث قطع معلومات من الحجر الجيري والبلاستيك والرخام.
471,1,1,1,"After reading this groups procedure some additional information they would need to add to complete this experiment is first, they need to tell you correct measurements such as how much vinegar to pour. Also, they should tell you how to determine the mass of each sample because there are many possible was you could find the temperature or measure it etc. Both of these observations should be added to the produre in order to do the experiment.",بعد قراءة إجراء هذه المجموعات ، فإن بعض المعلومات الإضافية التي قد يحتاجون إلى إضافتها لإكمال هذه التجربة هي أولاً ، يحتاجون إلى إخبارك بالقياسات الصحيحة مثل كمية الخل التي يجب صبها. أيضًا ، يجب أن يخبركوا بكيفية تحديد كتلة كل عينة نظرًا لوجود العديد من الإمكانات إذا كان بإمكانك العثور على درجة الحرارة أو قياسها وما إلى ذلك. يجب إضافة كل من هذه الملاحظات إلى المنتج الأساسي من أجل إجراء التجربة.
472,1,2,2,"Some additional information is needed to replicate this experiment. First of all, the students need to state exactly what four types of samples to use in the experiment (marble, limestone, wood and plastic). They also need to state in the procedure the amount of vinegar (and type of vinegar) that needs to be put in each cup. The procedure also needs to state exactly how many repeated trials with the remaining samples should be done and how many extra samples should be used for the repeated trials.",هناك حاجة إلى بعض المعلومات الإضافية لتكرار هذه التجربة. بادئ ذي بدء ، يحتاج الطلاب إلى تحديد بالضبط أربعة أنواع من العينات لاستخدامها في التجربة (الرخام والحجر الجيري والخشب والبلاستيك). كما يحتاجون أيضًا إلى تحديد مقدار الخل (ونوع الخل) في الإجراء الذي يجب وضعه في كل كوب. يحتاج الإجراء أيضًا إلى تحديد عدد التجارب المتكررة مع العينات المتبقية التي يجب إجراؤها بالضبط وعدد العينات الإضافية التي يجب استخدامها في التجارب المتكررة.
473,1,3,3,"You would also need to know what kind of object you used for each material, for example plastic could",ستحتاج أيضًا إلى معرفة نوع الكائن الذي استخدمته لكل مادة ، على سبيل المثال البلاستيك
474,1,1,1,"In order to replicate this experiment, you would need to know some background information on how much acid rain across each sample. Another piece of information needed would be is how much vinegar was pour into the separate identical containers. A third piece of information needed in order to replicate this experiment is how the gram measurements were taken use they taken using a gram soak? All of these things are needed in order to be able to replicate this experiment.",لتكرار هذه التجربة ، ستحتاج إلى معرفة بعض المعلومات الأساسية عن كمية المطر الحمضي عبر كل عينة. هناك معلومة أخرى مطلوبة هي كمية الخل التي تصب في حاويات متطابقة منفصلة. معلومة ثالثة مطلوبة لتكرار هذه التجربة هي كيف تم أخذ قياسات الجرام باستخدامها باستخدام نقع الجرام؟ كل هذه الأشياء ضرورية لكي تتمكن من تكرار هذه التجربة.
475,1,1,1,"Information I would need: ^p - what do they want to find out in other words, their implied aim. ^p - the amnt of vinegar. ^p - the amnt of sample.",المعلومات التي أحتاجها: ^ p - ما الذي يريدون معرفته بعبارة أخرى ، هدفهم الضمني. ^ ص - كمية الخل. ^ ص - قيمة العينة.
476,1,2,2,"To be able to redo this experiment the group of students should have told you more things. For example, do they want us to use the same materials? Of course they do, so that's one. Another is, what kind of containers do they want us using? We can use plastic or metal or another. Lastly, you would need to know how much distilled water that you need.",لتتمكن من إعادة هذه التجربة ، كان يجب أن تخبرك مجموعة من الطلاب بأشياء أخرى. على سبيل المثال ، هل يريدون منا استخدام نفس المواد؟ بالطبع يفعلون ، هذا واحد. آخر ، ما نوع الحاويات التي يريدون منا استخدامها؟ يمكننا استخدام البلاستيك أو المعدن أو غيره. وأخيرًا ، ستحتاج إلى معرفة كمية الماء المقطر التي تحتاجها.
477,1,1,1,"In order to deplicate this experiment, we would need to know how much vinegar the people used. If we don,t know and we use more or less, it could change the experiments outcome. Also , we would need to know all of the tools they used so that we could use the same ones. And finally, it would help if they measured the mass inbetween the 24 hours.",من أجل نشر هذه التجربة ، نحتاج إلى معرفة مقدار الخل الذي استخدمه الناس. إذا لم نكن نعرف ولا نستخدم أكثر أو أقل ، فقد يؤدي ذلك إلى تغيير نتيجة التجارب. أيضًا ، نحتاج إلى معرفة جميع الأدوات التي استخدموها حتى نتمكن من استخدام نفس الأدوات. وأخيرًا ، سيكون من المفيد إذا قاموا بقياس الكتلة بين الـ 24 ساعة.
478,1,1,1,"One additional information you would need to replicate the experiment is the amount of vinegar, in ml, is needed to pour into the containers. Every container needs the same amount of vinegar. The other additional information needed is the fact that the difference in mass has to be determined or else, you would miss the point. The third additional information needed is what to measure the samples with and what unit they need to be measured in. They all need the same unit and balance.",من المعلومات الإضافية التي قد تحتاجها لتكرار التجربة هي كمية الخل المطلوبة بالمل في السكب في الحاويات. تحتاج كل حاوية إلى نفس الكمية من الخل. المعلومات الإضافية الأخرى المطلوبة هي حقيقة أنه يجب تحديد الفرق في الكتلة وإلا فستفوتك النقطة. المعلومات الإضافية الثالثة المطلوبة هي ما يجب قياس العينات به والوحدة التي يجب قياسها فيها. جميعهم يحتاجون إلى نفس الوحدة والتوازن.
479,1,2,2,To repeat this expirement I would need to know what the four samples were and how wide the containers should  be.,لتكرار هذا انتهاء الصلاحية ، أود أن أعرف ما هي العينات الأربع ومدى اتساع الحاويات.
480,1,2,2,In order to replicate the experiment we would need to know the size of the containers the amount of vinegar and the temperature of the vinegar without this information the experiment cannot be replicated.,من أجل تكرار التجربة ، نحتاج إلى معرفة حجم الحاويات وكمية الخل ودرجة حرارة الخل بدون هذه المعلومات لا يمكن تكرار التجربة.
481,1,1,1,"What they missed was the samples that they were pouring, the vinegar on. They need to have every piece of information in the procedure. So other people can do this job.",ما فاتهم هو العينات التي كانوا يسكبونها والخل عليها. يحتاجون إلى كل جزء من المعلومات في الإجراء. حتى يتمكن الآخرون من القيام بهذه المهمة.
482,1,1,1,"In order to replicate the experiment you would need to know how much vinegar did they put in each sample so you can get the exact amount of ending mass, because if we put a different amount we're going to get a different result.",من أجل تكرار التجربة ، ستحتاج إلى معرفة مقدار الخل الذي وضعوه في كل عينة حتى تتمكن من الحصول على الكمية الدقيقة للكتلة النهائية ، لأنه إذا وضعنا كمية مختلفة ، فسوف نحصل على نتيجة مختلفة.
483,1,2,2,"One thing you need to know is how much vinegar to put into each container. Also which tsamples are they using and also how much of the sample should u use.For example, the whole object, half the object. Also if they were making a table what information do u need to record.",شيء واحد تحتاج إلى معرفته هو مقدار الخل الذي يجب وضعه في كل حاوية. أيضا أي من الأمثلة التي يستخدمونها وكذلك مقدار العينة التي يجب استخدامها.على سبيل المثال ، الكائن بأكمله ، نصف الكائن. أيضا إذا كانوا يقومون بعمل جدول ما هي المعلومات التي تحتاج إلى تسجيلها.
484,1,0,0,"Pour vinegar in each of four separate, but identical containers. ^p After 24 hours, remove the samples from the containers and rinse each sample with distilled water. ^p Placing a single sample of one material into one container and label. Repeat with remaining samples placing a hours remove the samples from placing a singl.",يُسكب الخل في كل حاوية من أربع حاويات منفصلة ولكنها متطابقة. ^ p بعد 24 ساعة ، أخرج العينات من الحاويات واشطف كل عينة بالماء المقطر. ^ ص وضع عينة واحدة من مادة واحدة في حاوية واحدة وملصق. كرر مع العينات المتبقية وضع ساعات إزالة العينات من وضع مفردة.
485,1,0,0,"You would need: Starting mass, ending mass, and difference in mass in order to replicate the experiment.",سوف تحتاج إلى: بدء الكتلة ، وكتلة النهاية ، والاختلاف في الكتلة من أجل تكرار التجربة.
486,1,0,1,"To replicate this experiment you will need the same ingridients and procedures also the time. Also, do a graph showing the difference in weight. We need to add the same amount of vinegar in each one.",لتكرار هذه التجربة ، ستحتاج إلى نفس المكونات والإجراءات أيضًا الوقت. أيضا ، قم بعمل رسم بياني يوضح الفرق في الوزن. نحتاج إلى إضافة نفس كمية الخل في كل واحدة.
487,1,0,0,NSR,NSR
